"","siteID","siteuse","replsite","lon_WGS84","lat_WGS84","stratum","wgt","ip","caty","idval","source","target","Acres","var","long_name","bay_segment","geometry"
"1","Site-1","Base","None",-82.6266261044765,27.9100482272776,"lost",17526608.5849387,5.70561038750724e-08,"None",228,"Seagrass, 2020","other, 2022",0.765131326612699,"lost","Old Tampa Bay","OTB",c(x = 453790.799068381, y = 1300519.46547358)
"2","Site-2","Base","None",-82.5497609580709,27.954432763791,"lost",17526608.5849387,5.70561038750724e-08,"None",3031,"Seagrass, 2020","other, 2022",8.76141996164511,"lost","Old Tampa Bay","OTB",c(x = 478688.244418603, y = 1316536.81759439)
"3","Site-3","Base","None",-82.6530966999377,27.9167031555583,"lost",17526608.5849387,5.70561038750724e-08,"None",3036,"Seagrass, 2020","other, 2022",200.141610532731,"lost","Old Tampa Bay","OTB",c(x = 445254.532091162, y = 1302983.67349216)
"4","Site-4","Base","None",-82.6909507792142,27.9809075116787,"lost",17526608.5849387,5.70561038750724e-08,"None",3003,"Seagrass, 2020","other, 2022",51.5268998646106,"lost","Old Tampa Bay","OTB",c(x = 433161.487206768, y = 1326393.64966873)
"5","Site-5","Base","None",-82.5475062501582,27.9442749103547,"lost",17526608.5849387,5.70561038750724e-08,"None",213,"Seagrass, 2020","other, 2022",7.49279666480284,"lost","Old Tampa Bay","OTB",c(x = 479399.600000038, y = 1312840.50556651)
"6","Site-6","Base","None",-82.6669372101165,28.0183037191142,"lost",17526608.5849387,5.70561038750724e-08,"None",142,"Seagrass, 2020","other, 2022",28.8441805346645,"lost","Old Tampa Bay","OTB",c(x = 440986.398602552, y = 1339946.79377095)
