"","siteID","siteuse","replsite","lon_WGS84","lat_WGS84","stratum","wgt","ip","caty","idval","source","target","Acres","var","long_name","bay_segment","geometry"
"1","Site-1","Base","None",-82.5645329060907,27.9646480460218,"lost",17526608.5849387,5.70561038750724e-08,"None",249,"Seagrass, 2020","other, 2022",6.65487389077569,"lost","Old Tampa Bay","OTB",c(x = 473936.512064983, y = 1320272.49173454)
"2","Site-2","Base","None",-82.6501692384649,27.9134363413372,"lost",17526608.5849387,5.70561038750724e-08,"None",3036,"Seagrass, 2020","other, 2022",200.141610532731,"lost","Old Tampa Bay","OTB",c(x = 446193.644389021, y = 1301790.93159515)
"3","Site-3","Base","None",-82.7231009938653,27.9503506598806,"lost",17526608.5849387,5.70561038750724e-08,"None",219,"Seagrass, 2020","other, 2022",14.2612808057254,"lost","Old Tampa Bay","OTB",c(x = 422718.910201669, y = 1315344.07569737)
"4","Site-4","Base","None",-82.7163793820307,27.9334413637029,"lost",17526608.5849387,5.70561038750724e-08,"None",3070,"Seagrass, 2020","other, 2022",3.85492805699332,"lost","Old Tampa Bay","OTB",c(x = 424852.976945974, y = 1309183.5556509)
"5","Site-5","Base","None",-82.5485089244488,27.8460989719006,"lost",17526608.5849387,5.70561038750724e-08,"None",3060,"Seagrass, 2020","other, 2022",24.5983947598623,"lost","Old Tampa Bay","OTB",c(x = 478916.001135028, y = 1277148.85140929)
"6","Site-6","Base","None",-82.6880634382537,27.9844191295842,"lost",17526608.5849387,5.70561038750724e-08,"None",3003,"Seagrass, 2020","other, 2022",51.5268998646106,"lost","Old Tampa Bay","OTB",c(x = 434100.599504628, y = 1327665.1157903)
